date,x,y,blue,green,red,nir,target
2024-01-01,30,77,335,1595,4592,8699,0.0
2024-01-01,31,77,8463,4829,691,8039,0.0
2024-01-01,32,77,1587,2683,1335,294,0.0
2024-01-01,33,77,1293,9714,8890,8398,0.0
2024-01-01,34,77,549,26,593,931,0.0
2024-01-01,35,77,4088,8028,6933,4958,0.0
2024-01-01,36,77,4846,4046,1485,2250,0.0
2024-01-01,37,77,3592,510,8401,9434,0.0
2024-01-01,38,77,3240,8180,9261,9905,0.0
2024-01-01,39,77,3520,8225,5507,5956,0.0
2024-01-01,40,77,227,4953,2671,2089,0.0
2024-01-01,41,77,6972,9829,9382,9895,0.0
2024-01-01,42,77,2180,3275,4652,3343,0.0
2024-01-01,43,77,6650,1563,6727,3963,0.0
2024-01-01,44,77,760,9481,175,9056,0.0
2024-01-01,45,77,4640,2259,9749,8104,0.0
2024-01-01,46,77,8444,1082,7135,1377,0.0
2024-01-01,47,77,4980,1691,2857,3140,0.0
2024-01-01,48,77,7689,2256,3968,709,0.0
2024-01-01,49,77,5538,707,9227,7972,0.0
2024-01-01,50,77,9799,4478,6269,9138,0.0
2024-01-01,51,77,8272,8907,3190,5894,0.0
2024-01-01,52,77,2299,4769,8579,5847,0.0
2024-01-01,53,77,9292,8802,5408,8583,0.0
2024-01-01,54,77,5778,8181,5518,891,0.0
2024-01-01,55,77,1338,2636,5523,8729,0.0
2024-01-01,56,77,7281,1831,7340,2396,0.0
2024-01-01,57,77,8422,6719,4876,7877,0.0
2024-01-01,58,77,781,9646,5059,2233,0.0
2024-01-01,59,77,4072,4774,4884,9895,0.0
2024-01-01,60,77,1154,8340,2110,3984,0.0
2024-01-01,61,77,6509,6272,6081,8734,0.0
2024-01-01,62,77,4554,5390,9647,974,0.0
2024-01-01,63,77,6430,8099,6486,4436,0.0
2024-01-01,64,77,8824,1646,5238,2722,0.0
2024-01-01,65,77,4865,5967,7229,3946,0.0
2024-01-01,66,77,1125,2423,7900,5972,0.0
2024-01-01,67,77,9168,2477,8803,8030,0.0
2024-01-01,68,77,4020,2236,9690,7913,0.0
2024-01-01,69,77,8082,4890,6888,3345,0.0
2024-01-01,70,77,1871,9974,8688,5814,0.0
2024-01-01,71,77,1025,2335,1271,5303,0.0
2024-01-01,72,77,9258,5435,2372,3048,0.0
2024-01-01,73,77,6450,2242,8560,7412,0.0
2024-01-01,74,77,3838,8195,6172,9132,0.0
2024-01-01,75,77,6204,9039,2900,548,0.0
2024-01-01,76,77,8339,3953,118,3251,0.0
2024-01-01,77,77,2742,9517,1430,2157,0.0
2024-01-01,78,77,4906,473,2127,4195,0.0
2024-01-01,79,77,6537,1534,1373,9131,0.0
2024-01-01,80,77,3643,8401,122,2342,0.0
2024-01-01,81,77,1180,2358,2053,7594,0.0
2024-01-01,82,77,5093,8552,6469,6198,0.0
2024-01-01,83,77,6113,3280,4552,2750,0.0
2024-01-01,84,77,5793,6276,3300,6099,0.0
2024-01-01,85,77,9248,1188,4900,3017,0.0
2024-01-01,86,77,7328,2043,1710,8341,0.0
2024-01-01,87,77,8423,3285,3857,9224,0.0
2024-01-01,88,77,6320,2621,1310,5271,0.0
2024-01-01,89,77,2779,7566,6283,5018,0.0
2024-01-01,90,77,3558,6794,7911,6137,0.0
2024-01-01,91,77,9533,2963,5137,4927,0.0
2024-01-01,92,77,5336,7496,3219,162,0.0
2024-01-01,93,77,4981,2713,8747,4438,0.0
2024-01-01,94,77,9385,4594,5068,4021,0.0
2024-01-01,95,77,2399,6042,9887,9376,0.0
2024-01-01,96,77,9657,1345,2476,8640,0.0
2024-01-01,97,77,2325,323,6355,4329,0.0
2024-01-01,98,77,4702,2566,1190,2355,0.0
2024-01-01,99,77,2142,9595,9284,3398,0.0
2024-01-01,0,78,2075,9774,38,5822,0.0
2024-01-01,1,78,799,7961,8833,6710,0.0
2024-01-01,2,78,8499,1150,4901,4099,0.0
2024-01-01,3,78,2838,4587,599,7919,0.0
2024-01-01,4,78,6511,5567,8820,8958,0.0
2024-01-01,5,78,1102,1136,541,7142,0.0
2024-01-01,6,78,8336,5916,3359,9339,0.0
2024-01-01,7,78,4407,6527,4270,5545,0.0
2024-01-01,8,78,620,8356,7858,6708,0.0
2024-01-01,9,78,2259,4747,6101,6799,0.0
2024-01-01,10,78,5722,4816,1657,7598,0.0
2024-01-01,11,78,8601,9659,2830,7529,0.0
2024-01-01,12,78,8249,8018,6155,7505,0.0
2024-01-01,13,78,4349,232,8251,9563,0.0
2024-01-01,14,78,8201,5614,2948,1611,0.0
2024-01-01,15,78,5979,7305,8516,4486,0.0
2024-01-01,16,78,1255,331,9019,4638,0.0
2024-01-01,17,78,7795,8179,9359,2613,0.0
2024-01-01,18,78,9628,9820,1133,4007,0.0
2024-01-01,19,78,4968,9612,2622,8067,0.0
2024-01-01,20,78,1978,5483,4819,6883,0.0
2024-01-01,21,78,2560,2678,5999,8574,0.0
2024-01-01,22,78,8741,659,1935,5685,0.0
2024-01-01,23,78,3152,656,5201,7100,0.0
2024-01-01,24,78,8776,8118,4634,670,0.0
2024-01-01,25,78,4336,489,6214,2531,0.0
2024-01-01,26,78,4957,1071,8709,3945,0.0
2024-01-01,27,78,6526,6995,3721,8406,0.0
2024-01-01,28,78,7774,8964,8064,9492,0.0
2024-01-01,29,78,2809,926,8533,1106,0.0
2024-01-01,30,78,6444,2617,4253,9887,0.0
2024-01-01,31,78,7383,6763,8905,230,0.0
2024-01-01,32,78,5061,6132,3671,8667,0.0
2024-01-01,33,78,9254,9584,5545,2248,0.0
2024-01-01,34,78,4458,3880,2097,6624,0.0
2024-01-01,35,78,2077,8547,8146,6951,0.0
2024-01-01,36,78,4662,5822,3196,2293,0.0
2024-01-01,37,78,8522,4030,1343,7680,0.0
2024-01-01,38,78,3249,9657,7169,8347,0.0
2024-01-01,39,78,820,8399,1142,5405,0.0
2024-01-01,40,78,202,7526,9364,266,0.0
2024-01-01,41,78,4526,5544,7617,8766,0.0
2024-01-01,42,78,355,6155,8726,6471,0.0
2024-01-01,43,78,844,1383,3223,658,0.0
2024-01-01,44,78,9787,9818,1,5257,0.0
2024-01-01,45,78,1191,2736,480,835,0.0
2024-01-01,46,78,3882,732,2973,760,0.0
2024-01-01,47,78,2914,8708,7772,2225,0.0
2024-01-01,48,78,8967,6672,1631,5598,0.0
2024-01-01,49,78,6371,6915,3419,2195,0.0
2024-01-01,50,78,634,8800,7173,8401,0.0
2024-01-01,51,78,605,7720,7525,149,0.0
2024-01-01,52,78,1748,3494,9007,4316,0.0
2024-01-01,53,78,8032,8659,4225,2129,0.0
2024-01-01,54,78,221,9463,214,6156,0.0
2024-01-01,55,78,9383,6801,613,5294,0.0
2024-01-01,56,78,4162,9731,8979,9550,0.0
2024-01-01,57,78,3829,1249,6412,3390,0.0
2024-01-01,58,78,2940,3850,7694,443,0.0
2024-01-01,59,78,2917,5534,9811,2689,0.0
2024-01-01,60,78,7527,7047,2706,8920,0.0
2024-01-01,61,78,4647,3763,2143,2283,0.0
2024-01-01,62,78,4216,4550,16,5233,0.0
2024-01-01,63,78,8368,6058,8308,5823,0.0
2024-01-01,64,78,154,64,7223,5092,0.0
2024-01-01,65,78,4006,5065,7391,7140,0.0
2024-01-01,66,78,1494,4570,6595,1498,0.0
2024-01-01,67,78,300,6573,7055,7986,0.0
2024-01-01,68,78,79,8522,3465,9181,0.0
2024-01-01,69,78,7692,5028,3210,55,0.0
2024-01-01,70,78,2660,7669,5318,2537,0.0
2024-01-01,71,78,3178,9683,8573,8923,0.0
2024-01-01,72,78,7034,5852,8808,9479,0.0
2024-01-01,73,78,4254,9452,120,8435,0.0
2024-01-01,74,78,506,5190,1513,4621,0.0
2024-01-01,75,78,4431,1339,4409,3611,0.0
2024-01-01,76,78,5911,5381,7556,9485,0.0
2024-01-01,77,78,2738,4485,9636,581,0.0
2024-01-01,78,78,7309,1216,2736,9568,0.0
2024-01-01,79,78,8188,6807,3474,3695,0.0
2024-01-01,80,78,5954,4320,6715,3636,0.0
2024-01-01,81,78,9669,3012,6033,3425,0.0
2024-01-01,82,78,8377,9620,7853,4536,0.0
2024-01-01,83,78,5200,3549,5739,977,0.0
2024-01-01,84,78,5498,5495,1024,3046,0.0
2024-01-01,85,78,6274,8540,3316,6602,0.0
2024-01-01,86,78,9700,1966,8294,431,0.0
2024-01-01,87,78,7161,4635,479,1619,0.0
2024-01-01,88,78,9288,3078,7668,9909,0.0
2024-01-01,89,78,1663,8773,6224,8421,0.0
2024-01-01,90,78,6259,1726,2115,1169,0.0
2024-01-01,91,78,4434,6768,5114,8763,0.0
2024-01-01,92,78,5117,2949,6304,2981,0.0
2024-01-01,93,78,6641,3969,6028,1909,0.0
2024-01-01,94,78,8669,9472,6909,5960,0.0
2024-01-01,95,78,964,9923,8793,3771,0.0
2024-01-01,96,78,2758,8907,3606,3971,0.0
2024-01-01,97,78,9471,1522,9786,3096,0.0
2024-01-01,98,78,927,4372,3916,2377,0.0
2024-01-01,99,78,9422,6053,8250,7101,0.0
2024-01-01,0,79,5484,2196,1271,4944,0.0
2024-01-01,1,79,5578,8572,50,7544,0.0
2024-01-01,2,79,5674,2908,6416,2271,0.0
2024-01-01,3,79,9816,7544,8954,6723,0.0
2024-01-01,4,79,4642,5674,4253,2393,0.0
2024-01-01,5,79,8484,3933,4552,9983,0.0
2024-01-01,6,79,6925,5099,9817,1657,0.0
2024-01-01,7,79,9615,5090,8543,3767,0.0
2024-01-01,8,79,8860,8750,1683,325,0.0
2024-01-01,9,79,1000,5614,71,9339,0.0
2024-01-01,10,79,7961,2481,7108,4590,0.0
2024-01-01,11,79,9002,6483,1379,9215,0.0
2024-01-01,12,79,1586,1661,8803,7767,0.0
2024-01-01,13,79,5002,807,3087,7810,0.0
2024-01-01,14,79,3949,9384,4850,485,0.0
2024-01-01,15,79,7997,8956,2114,7385,0.0
2024-01-01,16,79,4821,8259,8010,9768,0.0
2024-01-01,17,79,4865,7956,9167,5192,0.0
2024-01-01,18,79,7610,1462,1899,3407,0.0
2024-01-01,19,79,5113,311,9994,5356,0.0
2024-01-01,20,79,1681,5241,5062,1604,0.0
2024-01-01,21,79,179,7339,709,3853,0.0
2024-01-01,22,79,6220,5282,9081,4500,0.0
2024-01-01,23,79,197,9121,5971,6210,0.0
2024-01-01,24,79,4832,5054,6488,4331,0.0
2024-01-01,25,79,8581,3213,5979,3982,0.0
2024-01-01,26,79,3895,6743,4085,3247,0.0
2024-01-01,27,79,8639,7277,9106,9506,0.0
2024-01-01,28,79,4614,2447,1080,6907,0.0
2024-01-01,29,79,2648,3923,9506,3143,0.0
2024-01-01,30,79,5246,9819,6169,1573,0.0
2024-01-01,31,79,4354,714,6917,8043,0.0
2024-01-01,32,79,2399,3165,4248,988,0.0
2024-01-01,33,79,9838,8969,6601,3590,0.0
2024-01-01,34,79,3932,8455,6823,5082,0.0
2024-01-01,35,79,1364,5839,4709,8509,0.0
2024-01-01,36,79,8136,826,1372,7664,0.0
2024-01-01,37,79,8341,2615,6393,1078,0.0
2024-01-01,38,79,4907,9548,2824,8319,0.0
2024-01-01,39,79,4973,5332,1328,7117,0.0
2024-01-01,40,79,6628,9402,8631,9376,0.0
2024-01-01,41,79,6808,1411,4532,7046,0.0
2024-01-01,42,79,4530,6752,5704,8447,0.0
2024-01-01,43,79,9854,7314,2060,811,0.0
2024-01-01,44,79,4174,7082,1561,7626,0.0
2024-01-01,45,79,8499,367,4387,47,0.0
2024-01-01,46,79,7198,9636,2558,1396,0.0
2024-01-01,47,79,9847,3915,5687,5292,0.0
2024-01-01,48,79,5430,2121,5467,3988,0.0
2024-01-01,49,79,4037,6862,8907,7109,0.0
2024-01-01,50,79,4662,393,772,6316,0.0
2024-01-01,51,79,139,941,3113,7444,0.0
2024-01-01,52,79,6593,2426,4427,8704,0.0
2024-01-01,53,79,1627,6626,8247,2316,0.0
2024-01-01,54,79,692,961,7958,9721,0.0
2024-01-01,55,79,5947,7820,5741,2737,0.0
2024-01-01,56,79,7052,4760,6794,222,0.0
2024-01-01,57,79,9935,4038,698,1135,0.0
2024-01-01,58,79,3421,5398,8732,2261,0.0
2024-01-01,59,79,527,8057,1008,3176,0.0
2024-01-01,60,79,5539,2259,4733,5976,0.0
2024-01-01,61,79,325,9806,8447,5621,0.0
2024-01-01,62,79,3073,4178,7976,8945,0.0
2024-01-01,63,79,7530,8332,2690,244,0.0
2024-01-01,64,79,4418,2209,1513,8703,0.0
2024-01-01,65,79,8226,958,9676,5853,0.0
2024-01-01,66,79,171,1000,7183,5216,0.0
2024-01-01,67,79,5778,4886,7229,1804,0.0
2024-01-01,68,79,1564,310,6768,5342,0.0
2024-01-01,69,79,4346,8512,4033,2955,0.0
2024-01-01,70,79,5863,2834,57,808,0.0
2024-01-01,71,79,2495,9906,8999,4556,0.0
2024-01-01,72,79,3231,5614,5260,1979,0.0
2024-01-01,73,79,8113,7194,1780,9524,0.0
2024-01-01,74,79,6101,3629,8161,7080,0.0
2024-01-01,75,79,2064,814,1003,6201,0.0
2024-01-01,76,79,8896,3931,9396,3174,0.0
2024-01-01,77,79,3680,4970,1960,2803,0.0
2024-01-01,78,79,7433,2219,2071,1542,0.0
2024-01-01,79,79,2984,8981,2319,3503,0.0
2024-01-01,80,79,7111,4236,2758,5876,0.0
2024-01-01,81,79,657,93,4006,9206,0.0
2024-01-01,82,79,9560,1349,4494,2044,0.0
2024-01-01,83,79,8716,2055,5005,1798,0.0
2024-01-01,84,79,536,1704,7387,800,0.0
2024-01-01,85,79,1589,8373,313,5243,0.0
2024-01-01,86,79,3500,1801,5301,3696,0.0
2024-01-01,87,79,6619,2065,3192,1735,0.0
2024-01-01,88,79,6267,3659,2457,2326,0.0
2024-01-01,89,79,9159,8359,4633,7954,0.0
2024-01-01,90,79,3507,9249,8964,7819,0.0
2024-01-01,91,79,3256,1871,336,3972,0.0
2024-01-01,92,79,5971,2748,789,4660,0.0
2024-01-01,93,79,9465,7844,4471,3254,0.0
2024-01-01,94,79,3516,3181,9875,4343,0.0
2024-01-01,95,79,3787,8106,9545,5478,0.0
2024-01-01,96,79,7582,8390,502,6815,0.0
2024-01-01,97,79,2202,1349,2230,9794,0.0
2024-01-01,98,79,2096,5244,2551,10,0.0
2024-01-01,99,79,1149,4925,1900,985,0.0
2024-01-01,0,80,202,5319,4831,975,0.0
2024-01-01,1,80,6889,7138,1239,5305,0.0
2024-01-01,2,80,7097,8959,7647,7975,0.0
2024-01-01,3,80,9820,4384,1202,2025,0.0
2024-01-01,4,80,7324,5846,3137,5319,0.0
2024-01-01,5,80,5626,356,1211,3000,0.0
2024-01-01,6,80,1118,7833,9680,6625,0.0
2024-01-01,7,80,1976,6298,9865,1005,0.0
2024-01-01,8,80,5499,8254,4083,7810,0.0
2024-01-01,9,80,5754,1614,7481,6823,0.0
2024-01-01,10,80,9535,5999,2692,5571,0.0
2024-01-01,11,80,1172,9802,9641,8941,0.0
2024-01-01,12,80,2827,4677,7168,623,0.0
2024-01-01,13,80,798,1952,7408,3894,0.0
2024-01-01,14,80,3799,5736,1858,5190,0.0
2024-01-01,15,80,9027,8915,6818,9901,0.0
2024-01-01,16,80,5554,8917,252,7666,0.0
2024-01-01,17,80,7858,7669,8188,3480,0.0
2024-01-01,18,80,9248,1681,2215,1869,0.0
2024-01-01,19,80,9302,8454,7513,2535,0.0
2024-01-01,20,80,2859,1822,1941,1100,0.0
2024-01-01,21,80,3313,2383,7791,2547,0.0
2024-01-01,22,80,2276,4461,6799,3246,0.0
2024-01-01,23,80,9385,402,569,942,0.0
2024-01-01,24,80,6120,5302,5809,4816,0.0
2024-01-01,25,80,6064,1702,46,677,0.0
2024-01-01,26,80,3196,8490,51,6314,0.0
2024-01-01,27,80,8996,5272,3094,5743,0.0
2024-01-01,28,80,9176,6114,4655,6078,0.0
2024-01-01,29,80,112,809,597,4484,0.0
2024-01-01,30,80,5014,3416,9560,5618,0.0
2024-01-01,31,80,2852,6810,252,9477,0.0
2024-01-01,32,80,8996,4889,1312,4669,0.0
2024-01-01,33,80,3825,6547,9561,7174,0.0
2024-01-01,34,80,6777,2915,3399,1143,0.0
2024-01-01,35,80,7835,3272,7463,3409,0.0
2024-01-01,36,80,4317,3078,6096,2719,0.0
2024-01-01,37,80,3726,2791,5009,1268,0.0
2024-01-01,38,80,2117,489,3604,6987,0.0
2024-01-01,39,80,564,4639,2126,7750,0.0
2024-01-01,40,80,7466,8524,8767,3802,0.0
2024-01-01,41,80,2940,2723,1136,8006,0.0
2024-01-01,42,80,9434,4459,5068,3571,0.0
2024-01-01,43,80,3424,9098,8604,8050,0.0
2024-01-01,44,80,1688,1769,6635,5857,0.0
2024-01-01,45,80,4153,8701,9482,1173,0.0
2024-01-01,46,80,6951,6398,4780,4918,0.0
2024-01-01,47,80,5810,3867,3731,3743,0.0
2024-01-01,48,80,4215,5212,8543,192,0.0
2024-01-01,49,80,3257,6563,9144,6345,0.0
2024-01-01,50,80,6226,5183,2193,4655,0.0
2024-01-01,51,80,3856,7719,2487,403,0.0
2024-01-01,52,80,7020,3938,6041,3949,0.0
2024-01-01,53,80,2191,8043,5330,5959,0.0
2024-01-01,54,80,4180,7804,1606,3001,0.0
2024-01-01,55,80,9991,8143,5674,3245,0.0
2024-01-01,56,80,8733,2066,1095,2531,0.0
2024-01-01,57,80,6931,818,9908,6565,0.0
2024-01-01,58,80,5449,5101,2070,1874,0.0
2024-01-01,59,80,9019,7650,9121,7505,0.0
2024-01-01,60,80,7886,9333,7557,9477,0.0
2024-01-01,61,80,5066,5172,354,4368,0.0
2024-01-01,62,80,7225,3870,6716,2854,0.0
2024-01-01,63,80,4423,9832,994,5519,0.0
2024-01-01,64,80,6601,7130,4699,5628,0.0
2024-01-01,65,80,950,791,4495,6929,0.0
2024-01-01,66,80,4354,2528,6046,2795,0.0
2024-01-01,67,80,1499,9820,4381,6043,0.0
2024-01-01,68,80,1512,7494,767,1097,0.0
2024-01-01,69,80,1578,2344,557,4951,0.0
2024-01-01,70,80,7673,993,7329,617,0.0
2024-01-01,71,80,8021,8569,1457,8395,0.0
2024-01-01,72,80,8478,2110,858,9067,0.0
2024-01-01,73,80,4262,4501,6463,8916,0.0
2024-01-01,74,80,1664,6818,4171,5360,0.0
2024-01-01,75,80,9177,5415,3551,5200,0.0
2024-01-01,76,80,9433,3559,3756,3751,0.0
2024-01-01,77,80,3478,9553,3690,2313,0.0
2024-01-01,78,80,1564,740,7138,4971,0.0
2024-01-01,79,80,9311,9671,337,55,0.0
2024-01-01,80,80,23,6895,2222,8723,0.0
2024-01-01,81,80,3492,5009,5258,1321,0.0
2024-01-01,82,80,6773,3201,2171,3670,0.0
2024-01-01,83,80,3851,8384,5270,7893,0.0
2024-01-01,84,80,8718,8802,7083,2125,0.0
2024-01-01,85,80,6438,1834,4102,9009,0.0
2024-01-01,86,80,2563,8479,8064,2054,0.0
2024-01-01,87,80,2525,3435,1521,8741,0.0
2024-01-01,88,80,1699,3112,3033,3762,0.0
2024-01-01,89,80,878,360,8756,2326,0.0
2024-01-01,90,80,5991,7954,550,9944,0.0
2024-01-01,91,80,282,3806,9614,9315,0.0
2024-01-01,92,80,5207,9530,2202,6688,0.0
2024-01-01,93,80,3227,1785,9932,5008,0.0
2024-01-01,94,80,980,2199,2829,5832,0.0
2024-01-01,95,80,7752,7175,8883,6513,0.0
2024-01-01,96,80,3268,1308,775,5460,0.0
2024-01-01,97,80,7078,1535,1467,5076,0.0
2024-01-01,98,80,6351,8289,7591,1888,0.0
2024-01-01,99,80,5163,5725,2428,4175,0.0
2024-01-01,0,81,392,5763,5774,8753,0.0
2024-01-01,1,81,5338,6945,1369,4803,0.0
2024-01-01,2,81,8753,2937,6417,3740,0.0
2024-01-01,3,81,841,7554,5559,917,0.0
2024-01-01,4,81,7806,3672,3753,6833,0.0
2024-01-01,5,81,140,2897,1868,2175,0.0
2024-01-01,6,81,2826,4208,7030,3072,0.0
2024-01-01,7,81,2283,1333,9629,1737,0.0
2024-01-01,8,81,3845,3724,819,6821,0.0
2024-01-01,9,81,1742,4140,7660,9201,0.0
2024-01-01,10,81,1434,8160,3054,3003,0.0
2024-01-01,11,81,8998,5964,1921,1126,0.0
2024-01-01,12,81,1436,2662,5073,628,0.0
2024-01-01,13,81,4844,6144,1960,8970,0.0
2024-01-01,14,81,394,8378,7871,5999,0.0
2024-01-01,15,81,5505,5718,3698,3719,0.0
2024-01-01,16,81,9814,1209,3545,6362,0.0
2024-01-01,17,81,5541,1890,8719,636,0.0
2024-01-01,18,81,6390,1699,6245,7368,0.0
2024-01-01,19,81,8829,1805,2616,7084,0.0
2024-01-01,20,81,61,4215,7443,4636,0.0
2024-01-01,21,81,7906,9459,9198,5309,0.0
2024-01-01,22,81,8496,5632,3734,7336,0.0
2024-01-01,23,81,6537,3886,9071,9566,0.0
2024-01-01,24,81,7343,2755,4995,1090,0.0
2024-01-01,25,81,3883,6592,4349,3959,0.0
2024-01-01,26,81,1973,4486,138,9745,0.0
2024-01-01,27,81,4667,8262,4323,2420,0.0
2024-01-01,28,81,2313,6539,4714,4191,0.0
2024-01-01,29,81,356,9654,8848,6391,0.0
2024-01-01,30,81,1909,4989,8938,3301,0.0
2024-01-01,31,81,8085,3878,541,4381,0.0
2024-01-01,32,81,1354,972,6262,9417,0.0
2024-01-01,33,81,6233,1350,3327,5147,0.0
2024-01-01,34,81,4578,5046,9838,7540,0.0
2024-01-01,35,81,7824,5282,2665,2211,0.0
2024-01-01,36,81,7727,1792,905,6208,0.0
2024-01-01,37,81,2209,7902,9170,3992,0.0
2024-01-01,38,81,2860,1281,8717,5381,0.0
2024-01-01,39,81,7347,4694,2512,2371,0.0
2024-01-01,40,81,2381,2015,2634,7050,0.0
2024-01-01,41,81,4803,2696,8660,376,0.0
2024-01-01,42,81,8328,3018,9081,8336,0.0
2024-01-01,43,81,9777,7163,4544,6262,0.0
2024-01-01,44,81,5940,7430,8412,896,0.0
2024-01-01,45,81,4330,2331,6882,4721,0.0
2024-01-01,46,81,7417,4670,6956,5210,0.0
2024-01-01,47,81,7723,3057,5641,2304,0.0
2024-01-01,48,81,8740,6016,2678,5280,0.0
2024-01-01,49,81,8003,6465,5612,6989,0.0
2024-01-01,50,81,746,1492,9954,896,0.0
2024-01-01,51,81,6998,4336,8758,6636,0.0
2024-01-01,52,81,7884,4866,80,5223,0.0
2024-01-01,53,81,7662,2937,5481,2538,0.0
2024-01-01,54,81,5384,2897,6319,8067,0.0
2024-01-01,55,81,5868,6821,8731,7146,0.0
2024-01-01,56,81,3958,1610,5214,333,0.0
2024-01-01,57,81,3498,3140,2619,7124,0.0
2024-01-01,58,81,4381,5101,7914,5443,0.0
2024-01-01,59,81,8094,9651,6956,4239,0.0
2024-01-01,60,81,6975,3560,671,1937,0.0
2024-01-01,61,81,1130,8563,5951,5723,0.0
2024-01-01,62,81,4416,1405,7450,5829,0.0
2024-01-01,63,81,9349,6316,3913,3402,0.0
2024-01-01,64,81,1877,9291,9724,4243,0.0
2024-01-01,65,81,197,1208,7830,8865,0.0
2024-01-01,66,81,748,9687,8583,7592,0.0
2024-01-01,67,81,9984,5166,8630,154,0.0
2024-01-01,68,81,6189,5930,3203,7399,0.0
2024-01-01,69,81,1164,1367,4331,8405,0.0
2024-01-01,70,81,2006,1403,9686,4893,0.0
2024-01-01,71,81,3328,6456,3133,534,0.0
2024-01-01,72,81,4405,6125,5240,9559,0.0
2024-01-01,73,81,6416,4758,1471,1727,0.0
2024-01-01,74,81,543,7633,270,2586,0.0
2024-01-01,75,81,335,7827,1145,3295,0.0
2024-01-01,76,81,509,1414,8896,5330,0.0
2024-01-01,77,81,49,1388,1062,2306,0.0
2024-01-01,78,81,3264,2252,4548,1810,0.0
2024-01-01,79,81,7808,5448,4199,410,0.0
2024-01-01,80,81,3793,7227,7555,9316,0.0
2024-01-01,81,81,3097,2777,2864,4951,0.0
2024-01-01,82,81,4733,2276,1959,880,0.0
2024-01-01,83,81,2373,8752,311,3488,0.0
2024-01-01,84,81,2085,8607,8133,5320,0.0
2024-01-01,85,81,5567,6056,1174,4311,0.0
2024-01-01,86,81,6854,7956,3421,921,0.0
2024-01-01,87,81,6763,2785,8198,9469,0.0
2024-01-01,88,81,3429,8252,2739,5620,0.0
2024-01-01,89,81,7736,8130,8284,5141,0.0
2024-01-01,90,81,3890,8809,8733,5935,0.0
2024-01-01,91,81,3986,104,4787,5287,0.0
2024-01-01,92,81,9781,910,1173,1432,0.0
2024-01-01,93,81,9559,111,5619,2626,0.0
2024-01-01,94,81,8694,6317,6322,6576,0.0
2024-01-01,95,81,8402,5794,5474,2048,0.0
2024-01-01,96,81,971,2153,7898,7328,0.0
2024-01-01,97,81,499,6313,9890,2784,0.0
2024-01-01,98,81,1433,5267,460,3182,0.0
2024-01-01,99,81,4728,6343,8459,3096,0.0
2024-01-01,0,82,6369,6069,6671,885,0.0
2024-01-01,1,82,9444,3007,8950,9980,0.0
2024-01-01,2,82,3373,3844,7202,8343,0.0
2024-01-01,3,82,3063,9266,4230,2179,0.0
2024-01-01,4,82,9192,9513,9279,9696,0.0
2024-01-01,5,82,3788,2236,397,9116,0.0
2024-01-01,6,82,8798,3919,6525,9115,0.0
2024-01-01,7,82,1519,5339,1229,2067,0.0
2024-01-01,8,82,2222,5138,8205,8772,0.0
2024-01-01,9,82,9903,5794,5203,3429,0.0
2024-01-01,10,82,8159,2598,5701,7048,0.0
2024-01-01,11,82,5051,7990,1918,7489,0.0
2024-01-01,12,82,1384,1065,2666,6710,0.0
2024-01-01,13,82,9804,1694,2343,3680,0.0
2024-01-01,14,82,8019,525,7243,5693,0.0
2024-01-01,15,82,4036,7829,3651,8181,0.0
2024-01-01,16,82,3871,228,3057,9544,0.0
2024-01-01,17,82,843,6460,2020,6321,0.0
2024-01-01,18,82,2710,2046,292,6403,0.0
2024-01-01,19,82,4324,7183,190,7484,0.0
2024-01-01,20,82,7355,7478,6157,9072,0.0
2024-01-01,21,82,8516,5848,5698,7887,0.0
2024-01-01,22,82,9736,1225,9105,7758,0.0
2024-01-01,23,82,7901,9325,7,8552,0.0
2024-01-01,24,82,2626,6298,3718,7799,0.0
2024-01-01,25,82,7459,576,1332,6005,0.0
2024-01-01,26,82,3645,3544,6892,8347,0.0
2024-01-01,27,82,9117,6829,6522,314,0.0
2024-01-01,28,82,6740,3581,6552,3297,0.0
2024-01-01,29,82,1262,653,2413,5401,0.0
2024-01-01,30,82,3663,8764,9412,3954,0.0
2024-01-01,31,82,9908,6075,1074,7466,0.0
2024-01-01,32,82,5610,6976,6398,5366,0.0
2024-01-01,33,82,7286,6918,4239,9625,0.0
2024-01-01,34,82,5778,5636,1627,4102,0.0
2024-01-01,35,82,6806,7839,4955,5705,0.0
2024-01-01,36,82,1278,8113,8357,837,0.0
2024-01-01,37,82,9063,1393,4704,8722,0.0
2024-01-01,38,82,1247,8639,8715,3119,0.0
2024-01-01,39,82,3571,4792,487,9072,0.0
2024-01-01,40,82,6735,939,7273,5055,0.0
2024-01-01,41,82,2428,1599,715,7024,0.0
2024-01-01,42,82,1996,9799,6373,6412,0.0
2024-01-01,43,82,3441,9059,1608,500,0.0
2024-01-01,44,82,3565,5804,9506,857,0.0
2024-01-01,45,82,7191,2862,6807,7428,0.0
2024-01-01,46,82,4127,1556,9286,7011,0.0
2024-01-01,47,82,2757,1183,6719,670,0.0
2024-01-01,48,82,7460,7200,1181,963,0.0
2024-01-01,49,82,5427,2929,4273,9508,0.0
2024-01-01,50,82,8567,5122,5776,2670,0.0
2024-01-01,51,82,7171,206,1823,1105,0.0
2024-01-01,52,82,6174,6994,6027,97,0.0
2024-01-01,53,82,4028,272,951,9158,0.0
2024-01-01,54,82,9541,4378,8596,9773,0.0
